split,class_folder,label,label_index,malignant,site,filename,image_path,md5
train,colon_n,Colon Benign,1,False,colon,colonn761.jpeg,data\processed\train\colon_n\colonn761.jpeg,53a4adea82530c795c2cab71bd6d4c88
train,colon_n,Colon Benign,1,False,colon,colonn2569.jpeg,data\processed\train\colon_n\colonn2569.jpeg,e1ef5a49ea381182202eece7403fd174
train,colon_n,Colon Benign,1,False,colon,colonn4748.jpeg,data\processed\train\colon_n\colonn4748.jpeg,f4108be28d162fab7f844d70fc3387a0
train,colon_n,Colon Benign,1,False,colon,colonn1782.jpeg,data\processed\train\colon_n\colonn1782.jpeg,d82e7065d0d98c9c8cc336469ea4c7f2
train,colon_n,Colon Benign,1,False,colon,colonn914.jpeg,data\processed\train\colon_n\colonn914.jpeg,37bdd111b1a66980544ffb5c06de150d
train,colon_n,Colon Benign,1,False,colon,colonn352.jpeg,data\processed\train\colon_n\colonn352.jpeg,9ebe18a60eed3046e3c55a45cd991067
train,colon_n,Colon Benign,1,False,colon,colonn3482.jpeg,data\processed\train\colon_n\colonn3482.jpeg,734c6079f9f93bd55a0fce06a4c69ea8
train,colon_n,Colon Benign,1,False,colon,colonn1675.jpeg,data\processed\train\colon_n\colonn1675.jpeg,ecd65ab4ee158d380a4b9a04b00095b0
train,colon_n,Colon Benign,1,False,colon,colonn2230.jpeg,data\processed\train\colon_n\colonn2230.jpeg,bf5b582c56f0212e8e3e9a8ac9c095c8
train,colon_n,Colon Benign,1,False,colon,colonn2019.jpeg,data\processed\train\colon_n\colonn2019.jpeg,ee89c893b8c93823da4147bcbe170663
train,colon_n,Colon Benign,1,False,colon,colonn3539.jpeg,data\processed\train\colon_n\colonn3539.jpeg,62149c45e062172c8f989f67cb8daa32
train,colon_n,Colon Benign,1,False,colon,colonn966.jpeg,data\processed\train\colon_n\colonn966.jpeg,02c892de2487a1f219acbf952b938f01
train,colon_n,Colon Benign,1,False,colon,colonn832.jpeg,data\processed\train\colon_n\colonn832.jpeg,5d91287d8013fe6e77dc524d1db769da
train,colon_n,Colon Benign,1,False,colon,colonn1841.jpeg,data\processed\train\colon_n\colonn1841.jpeg,27fa57b152ff372d7e02c012a33ca59a
train,colon_n,Colon Benign,1,False,colon,colonn2383.jpeg,data\processed\train\colon_n\colonn2383.jpeg,fcca1674f922647994b58261b521935b
train,colon_n,Colon Benign,1,False,colon,colonn4821.jpeg,data\processed\train\colon_n\colonn4821.jpeg,5ec1dad2f8c15f461a4eff55b715ac0a
train,colon_n,Colon Benign,1,False,colon,colonn1412.jpeg,data\processed\train\colon_n\colonn1412.jpeg,bd8b1872e74d741a049d8447ac1f8b0a
train,colon_n,Colon Benign,1,False,colon,colonn2340.jpeg,data\processed\train\colon_n\colonn2340.jpeg,ed6db2a47e4a53703dc22a624b2e0087
train,colon_n,Colon Benign,1,False,colon,colonn3209.jpeg,data\processed\train\colon_n\colonn3209.jpeg,608ce3749157747f4750403e5ee60879
train,colon_n,Colon Benign,1,False,colon,colonn3264.jpeg,data\processed\train\colon_n\colonn3264.jpeg,d6bceacc85e28ba98bc826e3acd7beb0
train,colon_n,Colon Benign,1,False,colon,colonn1404.jpeg,data\processed\train\colon_n\colonn1404.jpeg,6bd7b023f567628494ba91bc89cdb216
train,colon_n,Colon Benign,1,False,colon,colonn1055.jpeg,data\processed\train\colon_n\colonn1055.jpeg,2a90c850650a1f90c1146e8d6d21a0fe
train,colon_n,Colon Benign,1,False,colon,colonn3843.jpeg,data\processed\train\colon_n\colonn3843.jpeg,f366e1f475ec2bc47a10ce5c7885d1ca
train,colon_n,Colon Benign,1,False,colon,colonn3155.jpeg,data\processed\train\colon_n\colonn3155.jpeg,1f0a051ef30021a642ed08d12f48b2da
train,colon_n,Colon Benign,1,False,colon,colonn3357.jpeg,data\processed\train\colon_n\colonn3357.jpeg,347f1393691ae0538b12cde33be52770
train,colon_n,Colon Benign,1,False,colon,colonn3280.jpeg,data\processed\train\colon_n\colonn3280.jpeg,6856a19d17c9743c5c37cf498ce71d68
train,colon_n,Colon Benign,1,False,colon,colonn2077.jpeg,data\processed\train\colon_n\colonn2077.jpeg,7d1aac24a973eab958c8381b7bafce99
train,colon_n,Colon Benign,1,False,colon,colonn1905.jpeg,data\processed\train\colon_n\colonn1905.jpeg,296fd247e111382eb0abcc41c9dfe25e
train,colon_n,Colon Benign,1,False,colon,colonn4758.jpeg,data\processed\train\colon_n\colonn4758.jpeg,8c1ba515afe33f2eca1894edd1bd7227
train,colon_n,Colon Benign,1,False,colon,colonn1910.jpeg,data\processed\train\colon_n\colonn1910.jpeg,b2e6265cb3d33b73a800d6ecc797a67e
train,colon_n,Colon Benign,1,False,colon,colonn3074.jpeg,data\processed\train\colon_n\colonn3074.jpeg,b45ff34c2d89c32e7d652bae50942c45
train,colon_n,Colon Benign,1,False,colon,colonn3407.jpeg,data\processed\train\colon_n\colonn3407.jpeg,0e22fb3d123308ee00b3971b1b8cc183
train,colon_n,Colon Benign,1,False,colon,colonn1358.jpeg,data\processed\train\colon_n\colonn1358.jpeg,76817cbdb878b1b5afd5efd959dcc6f4
train,colon_n,Colon Benign,1,False,colon,colonn343.jpeg,data\processed\train\colon_n\colonn343.jpeg,fec90128a8e4777c318b5a64e4926019
train,colon_n,Colon Benign,1,False,colon,colonn290.jpeg,data\processed\train\colon_n\colonn290.jpeg,f2f60ec00a24f1d0c8202360ad7413fe
train,colon_n,Colon Benign,1,False,colon,colonn3553.jpeg,data\processed\train\colon_n\colonn3553.jpeg,b969e309fb6cc81435452b77082b7e35
train,colon_n,Colon Benign,1,False,colon,colonn3379.jpeg,data\processed\train\colon_n\colonn3379.jpeg,ae7af2b1aa1f8d4276f1406eabc4b412
train,colon_n,Colon Benign,1,False,colon,colonn2313.jpeg,data\processed\train\colon_n\colonn2313.jpeg,fe2daa06fee1b5111db3dd06b9241904
train,colon_n,Colon Benign,1,False,colon,colonn3043.jpeg,data\processed\train\colon_n\colonn3043.jpeg,ecee1a74cabf17130521a527afd79b08
train,colon_n,Colon Benign,1,False,colon,colonn2278.jpeg,data\processed\train\colon_n\colonn2278.jpeg,4c11fb8216403ae74f7a7e5ac8bfe224
train,colon_n,Colon Benign,1,False,colon,colonn2214.jpeg,data\processed\train\colon_n\colonn2214.jpeg,3a998a45e2d41673fce46970befd585d
train,colon_n,Colon Benign,1,False,colon,colonn3213.jpeg,data\processed\train\colon_n\colonn3213.jpeg,9edcbaef51009b3a04fb7503962a67aa
train,colon_n,Colon Benign,1,False,colon,colonn1530.jpeg,data\processed\train\colon_n\colonn1530.jpeg,7b23adb613a956fb40d21b78ade96e13
train,colon_n,Colon Benign,1,False,colon,colonn905.jpeg,data\processed\train\colon_n\colonn905.jpeg,b0bfa920d77bc63745ba4ef7f20a40d9
train,colon_n,Colon Benign,1,False,colon,colonn1305.jpeg,data\processed\train\colon_n\colonn1305.jpeg,141bf953e2096b8ee87d3e9e608f41f7
train,colon_n,Colon Benign,1,False,colon,colonn4807.jpeg,data\processed\train\colon_n\colonn4807.jpeg,a6c2a1b4fc3c2f7e600484b3fddc6309
train,colon_n,Colon Benign,1,False,colon,colonn4604.jpeg,data\processed\train\colon_n\colonn4604.jpeg,c544873375c232556164f6e19d12f924
train,colon_n,Colon Benign,1,False,colon,colonn3474.jpeg,data\processed\train\colon_n\colonn3474.jpeg,1e65c9f90a4342c4849bbba086e5a541
train,colon_n,Colon Benign,1,False,colon,colonn2461.jpeg,data\processed\train\colon_n\colonn2461.jpeg,d5faa60aad7cf869c77e2c2e9cff1531
train,colon_n,Colon Benign,1,False,colon,colonn2120.jpeg,data\processed\train\colon_n\colonn2120.jpeg,947fb57918105e548c49d15e996ecbeb
train,colon_n,Colon Benign,1,False,colon,colonn2789.jpeg,data\processed\train\colon_n\colonn2789.jpeg,da317b9622ac595247306f334c3f7914
train,colon_n,Colon Benign,1,False,colon,colonn680.jpeg,data\processed\train\colon_n\colonn680.jpeg,94cc49ca66fbe8740fef1eb94ffb3d91
train,colon_n,Colon Benign,1,False,colon,colonn3214.jpeg,data\processed\train\colon_n\colonn3214.jpeg,1e00b9de49aef59f77e1cde3489c5ab6
train,colon_n,Colon Benign,1,False,colon,colonn2439.jpeg,data\processed\train\colon_n\colonn2439.jpeg,0cadb474d07f6c0e7751b596c6e9c1f2
train,colon_n,Colon Benign,1,False,colon,colonn569.jpeg,data\processed\train\colon_n\colonn569.jpeg,f6f5c1c3765c2de53fe758eec004ed65
train,colon_n,Colon Benign,1,False,colon,colonn1259.jpeg,data\processed\train\colon_n\colonn1259.jpeg,db5fea106293b3df8a543c2a1fe59c9f
train,colon_n,Colon Benign,1,False,colon,colonn2838.jpeg,data\processed\train\colon_n\colonn2838.jpeg,1ae5bf5c629733145a8998e4b36fbb5a
train,colon_n,Colon Benign,1,False,colon,colonn458.jpeg,data\processed\train\colon_n\colonn458.jpeg,f826ba8c2de9614ac046b873cf7a183a
train,colon_n,Colon Benign,1,False,colon,colonn1213.jpeg,data\processed\train\colon_n\colonn1213.jpeg,6b9d9c6eda71ba2c30658907fcf6e2f1
train,colon_n,Colon Benign,1,False,colon,colonn3625.jpeg,data\processed\train\colon_n\colonn3625.jpeg,e4aab1d02b2eb4fc30dd6166e5835dd6
train,colon_n,Colon Benign,1,False,colon,colonn1438.jpeg,data\processed\train\colon_n\colonn1438.jpeg,405c254bc2ecaae806d8cecb5b7cb23a
train,colon_n,Colon Benign,1,False,colon,colonn1215.jpeg,data\processed\train\colon_n\colonn1215.jpeg,80f4cdbf55cedf6a97b2e14aa8dc6355
train,colon_n,Colon Benign,1,False,colon,colonn2021.jpeg,data\processed\train\colon_n\colonn2021.jpeg,9d18ee3321ffc41135b6f48fc1ac4118
train,colon_n,Colon Benign,1,False,colon,colonn3998.jpeg,data\processed\train\colon_n\colonn3998.jpeg,3abc366b531a38e7b3fe5b5e672408c8
train,colon_n,Colon Benign,1,False,colon,colonn2310.jpeg,data\processed\train\colon_n\colonn2310.jpeg,48249315a5431037672a8ff2dfb55371
train,colon_n,Colon Benign,1,False,colon,colonn1547.jpeg,data\processed\train\colon_n\colonn1547.jpeg,4830942336dadd75b15bc5e772b43f06
train,colon_n,Colon Benign,1,False,colon,colonn3070.jpeg,data\processed\train\colon_n\colonn3070.jpeg,dd47c93df4fb6fc7fea2107fcf3f4aee
train,colon_n,Colon Benign,1,False,colon,colonn2091.jpeg,data\processed\train\colon_n\colonn2091.jpeg,87c56db6920f9d854e26eced6b2c4ddd
train,colon_n,Colon Benign,1,False,colon,colonn562.jpeg,data\processed\train\colon_n\colonn562.jpeg,b6ba5d2e47a62049d7be8f1dfb8e1f3f
train,colon_n,Colon Benign,1,False,colon,colonn259.jpeg,data\processed\train\colon_n\colonn259.jpeg,82dda8c77c278bcecf85617307b9bfe5
train,colon_n,Colon Benign,1,False,colon,colonn2935.jpeg,data\processed\train\colon_n\colonn2935.jpeg,97dea3f2b8bf8a0ac78c76395eb0826f
train,colon_n,Colon Benign,1,False,colon,colonn1721.jpeg,data\processed\train\colon_n\colonn1721.jpeg,2fb66b42a6c254251e3fd8254e34a6e1
train,colon_n,Colon Benign,1,False,colon,colonn3565.jpeg,data\processed\train\colon_n\colonn3565.jpeg,d388f3b57aa3158e941c4185f1b39860
train,colon_n,Colon Benign,1,False,colon,colonn464.jpeg,data\processed\train\colon_n\colonn464.jpeg,a2ec7a1d0c1661964dbfde6aee322d17
train,colon_n,Colon Benign,1,False,colon,colonn1971.jpeg,data\processed\train\colon_n\colonn1971.jpeg,c44d7e2af366f564917859904c5684c4
train,colon_n,Colon Benign,1,False,colon,colonn591.jpeg,data\processed\train\colon_n\colonn591.jpeg,f6b3fbf7cddd72ee98537ad3a9bca31c
train,colon_n,Colon Benign,1,False,colon,colonn1482.jpeg,data\processed\train\colon_n\colonn1482.jpeg,d9b9bcf80f872f3c8eb24477a5b94e72
train,colon_n,Colon Benign,1,False,colon,colonn331.jpeg,data\processed\train\colon_n\colonn331.jpeg,61dcec433d3a5248f89a87afd8eca6c3
train,colon_n,Colon Benign,1,False,colon,colonn2169.jpeg,data\processed\train\colon_n\colonn2169.jpeg,58ee42a658c466f012025ec852281720
train,colon_n,Colon Benign,1,False,colon,colonn3935.jpeg,data\processed\train\colon_n\colonn3935.jpeg,7a54c728ba68b0d05b503252ab9c0daa
train,colon_n,Colon Benign,1,False,colon,colonn430.jpeg,data\processed\train\colon_n\colonn430.jpeg,a07da938b03f1e5faa605ad8471016e7
train,colon_n,Colon Benign,1,False,colon,colonn1673.jpeg,data\processed\train\colon_n\colonn1673.jpeg,3a5542d809f4bc3db06813c6e3707600
train,colon_n,Colon Benign,1,False,colon,colonn4557.jpeg,data\processed\train\colon_n\colonn4557.jpeg,5e92c6609a53bdc08f96e286d849a036
train,colon_n,Colon Benign,1,False,colon,colonn4877.jpeg,data\processed\train\colon_n\colonn4877.jpeg,878b1cc85253eb1a06e6de99d7231677
train,colon_n,Colon Benign,1,False,colon,colonn1186.jpeg,data\processed\train\colon_n\colonn1186.jpeg,b6dd45245a8864f3752b4c7568263a65
train,colon_n,Colon Benign,1,False,colon,colonn1113.jpeg,data\processed\train\colon_n\colonn1113.jpeg,fc23e869b446a7b32b3be353bf058b97
train,colon_n,Colon Benign,1,False,colon,colonn1511.jpeg,data\processed\train\colon_n\colonn1511.jpeg,5c149e8ab0577de04246b39be38fbad6
train,colon_n,Colon Benign,1,False,colon,colonn3452.jpeg,data\processed\train\colon_n\colonn3452.jpeg,7a931d59285cd6cc481a9e1b00fc7b00
train,colon_n,Colon Benign,1,False,colon,colonn1394.jpeg,data\processed\train\colon_n\colonn1394.jpeg,194d06f69243a33b89d6c919968768be
train,colon_n,Colon Benign,1,False,colon,colonn1006.jpeg,data\processed\train\colon_n\colonn1006.jpeg,a3b8b6f61c21d4c9b03da96322cbd0b3
train,colon_n,Colon Benign,1,False,colon,colonn2267.jpeg,data\processed\train\colon_n\colonn2267.jpeg,459173a3e22bd378dbab5179f47f39e5
train,colon_n,Colon Benign,1,False,colon,colonn1790.jpeg,data\processed\train\colon_n\colonn1790.jpeg,63aa765752809e8a3a5625e053163807
train,colon_n,Colon Benign,1,False,colon,colonn425.jpeg,data\processed\train\colon_n\colonn425.jpeg,24365b0f930c7282bf628a8e68b765d5
train,colon_n,Colon Benign,1,False,colon,colonn1362.jpeg,data\processed\train\colon_n\colonn1362.jpeg,6f3a7721fe0d496f419321546abb386f
train,colon_n,Colon Benign,1,False,colon,colonn1051.jpeg,data\processed\train\colon_n\colonn1051.jpeg,4944b09cff846463d14c7c853f37b623
train,colon_n,Colon Benign,1,False,colon,colonn893.jpeg,data\processed\train\colon_n\colonn893.jpeg,a67f4851bf02b30f3659721891b4889f
train,colon_n,Colon Benign,1,False,colon,colonn686.jpeg,data\processed\train\colon_n\colonn686.jpeg,0017255f6c021604446e3be56e58bd67
train,colon_n,Colon Benign,1,False,colon,colonn947.jpeg,data\processed\train\colon_n\colonn947.jpeg,a0e6c30e744cfa892b1195271ebd206a
train,colon_n,Colon Benign,1,False,colon,colonn1338.jpeg,data\processed\train\colon_n\colonn1338.jpeg,809ced191f8ba58a86cddf0a13ead623
train,colon_n,Colon Benign,1,False,colon,colonn1745.jpeg,data\processed\train\colon_n\colonn1745.jpeg,2de43048a48ac90c4fdec55d71e0d60f
train,colon_n,Colon Benign,1,False,colon,colonn4532.jpeg,data\processed\train\colon_n\colonn4532.jpeg,a3d3826ed8299f983b467263dd2505c5
train,colon_n,Colon Benign,1,False,colon,colonn4661.jpeg,data\processed\train\colon_n\colonn4661.jpeg,a85502d80aed79753da7b7206f99d41c
train,colon_n,Colon Benign,1,False,colon,colonn1785.jpeg,data\processed\train\colon_n\colonn1785.jpeg,3d1ed45a96e986483d0128cfbc8995c4
train,colon_n,Colon Benign,1,False,colon,colonn203.jpeg,data\processed\train\colon_n\colonn203.jpeg,a1bc4d4e2fe8fd3d54ed9d653bc626b5
train,colon_n,Colon Benign,1,False,colon,colonn2760.jpeg,data\processed\train\colon_n\colonn2760.jpeg,4551a5e6d34acf683c8e6f90dd626b09
train,colon_n,Colon Benign,1,False,colon,colonn2706.jpeg,data\processed\train\colon_n\colonn2706.jpeg,f74d26bf289f296f64c3b031e92ee616
train,colon_n,Colon Benign,1,False,colon,colonn2433.jpeg,data\processed\train\colon_n\colonn2433.jpeg,a34ba7789d6f972ec6e47f854e05d6ba
train,colon_n,Colon Benign,1,False,colon,colonn132.jpeg,data\processed\train\colon_n\colonn132.jpeg,fdaddfda147c036d4e9ed8e1d14ec411
train,colon_n,Colon Benign,1,False,colon,colonn195.jpeg,data\processed\train\colon_n\colonn195.jpeg,d960d9c89a6defff621f982271f6fd01
train,colon_n,Colon Benign,1,False,colon,colonn2863.jpeg,data\processed\train\colon_n\colonn2863.jpeg,7388c5adc638f88761603fb7cfdc9936
train,colon_n,Colon Benign,1,False,colon,colonn802.jpeg,data\processed\train\colon_n\colonn802.jpeg,be2b12e829ed5e169bc80b59ac19347c
train,colon_n,Colon Benign,1,False,colon,colonn2105.jpeg,data\processed\train\colon_n\colonn2105.jpeg,c85af2a39a40e48503672edcf409b3c2
train,colon_n,Colon Benign,1,False,colon,colonn2115.jpeg,data\processed\train\colon_n\colonn2115.jpeg,b2d1eccdad52fd3fbac5ca7335efeaad
train,colon_n,Colon Benign,1,False,colon,colonn4932.jpeg,data\processed\train\colon_n\colonn4932.jpeg,2638272f2cae0df674180ed39c9def98
train,colon_n,Colon Benign,1,False,colon,colonn121.jpeg,data\processed\train\colon_n\colonn121.jpeg,ec205ba69bfd4ac97fd21771073e7cef
train,colon_n,Colon Benign,1,False,colon,colonn1080.jpeg,data\processed\train\colon_n\colonn1080.jpeg,44e868eacb95e3247c8dc8428fc9ae15
train,colon_n,Colon Benign,1,False,colon,colonn3177.jpeg,data\processed\train\colon_n\colonn3177.jpeg,2b2b21038799e705b2623fb6ae752328
train,colon_n,Colon Benign,1,False,colon,colonn4915.jpeg,data\processed\train\colon_n\colonn4915.jpeg,ed5d52b9f84e91f422db45cd158417ab
train,colon_n,Colon Benign,1,False,colon,colonn4871.jpeg,data\processed\train\colon_n\colonn4871.jpeg,39e34fdfc5585372f26220377452747f
train,colon_n,Colon Benign,1,False,colon,colonn3587.jpeg,data\processed\train\colon_n\colonn3587.jpeg,f57ba9eead294b9fb53446b3b4034f76
train,colon_n,Colon Benign,1,False,colon,colonn3145.jpeg,data\processed\train\colon_n\colonn3145.jpeg,04daae1085195217bf3331266f26ebd2
train,colon_n,Colon Benign,1,False,colon,colonn2967.jpeg,data\processed\train\colon_n\colonn2967.jpeg,20a50da62ed5bcbf51df01b83e043698
train,colon_n,Colon Benign,1,False,colon,colonn1877.jpeg,data\processed\train\colon_n\colonn1877.jpeg,a50302094b297891a7099cd42482a108
train,colon_n,Colon Benign,1,False,colon,colonn995.jpeg,data\processed\train\colon_n\colonn995.jpeg,b179cc8e84e40211bcc50f39112e3880
train,colon_n,Colon Benign,1,False,colon,colonn3116.jpeg,data\processed\train\colon_n\colonn3116.jpeg,fc92af218c89ea14538531a271523bc8
train,colon_n,Colon Benign,1,False,colon,colonn3698.jpeg,data\processed\train\colon_n\colonn3698.jpeg,d0544a4358433310c880b2cd39361b7d
train,colon_n,Colon Benign,1,False,colon,colonn798.jpeg,data\processed\train\colon_n\colonn798.jpeg,4895eedc3be536d6a4edcf5ae05349af
train,colon_n,Colon Benign,1,False,colon,colonn2905.jpeg,data\processed\train\colon_n\colonn2905.jpeg,0c32d1cad30926b75ccdfbdf823576dc
train,colon_n,Colon Benign,1,False,colon,colonn1630.jpeg,data\processed\train\colon_n\colonn1630.jpeg,c23823a40a74e7958d6a33160d3e143d
train,colon_n,Colon Benign,1,False,colon,colonn1573.jpeg,data\processed\train\colon_n\colonn1573.jpeg,0965ec8a02669f76c4b878b776700094
train,colon_n,Colon Benign,1,False,colon,colonn3867.jpeg,data\processed\train\colon_n\colonn3867.jpeg,1c8711d5da2a3ce52c908d915606a4bc
train,colon_n,Colon Benign,1,False,colon,colonn126.jpeg,data\processed\train\colon_n\colonn126.jpeg,236119ec57b200ab0049d8bd1d00e71b
train,colon_n,Colon Benign,1,False,colon,colonn1211.jpeg,data\processed\train\colon_n\colonn1211.jpeg,bae2c8558f6c03a77a176bf654ec2169
train,colon_n,Colon Benign,1,False,colon,colonn2861.jpeg,data\processed\train\colon_n\colonn2861.jpeg,ffcaddab1212ef3a1c3f88daabc3a5d9
train,colon_n,Colon Benign,1,False,colon,colonn2927.jpeg,data\processed\train\colon_n\colonn2927.jpeg,cf4e324a0f2f6b6e5c55057815b6335e
train,colon_n,Colon Benign,1,False,colon,colonn4784.jpeg,data\processed\train\colon_n\colonn4784.jpeg,e4d80e447ace36a4158a95c4892caa5b
train,colon_n,Colon Benign,1,False,colon,colonn910.jpeg,data\processed\train\colon_n\colonn910.jpeg,ae08a51e4378f55283a21e75977e23d9
train,colon_n,Colon Benign,1,False,colon,colonn4777.jpeg,data\processed\train\colon_n\colonn4777.jpeg,245bd54c4c37c97f21077818bdfb6fce
train,colon_n,Colon Benign,1,False,colon,colonn4805.jpeg,data\processed\train\colon_n\colonn4805.jpeg,2d6fb264ff91153b0575508612117583
train,colon_n,Colon Benign,1,False,colon,colonn933.jpeg,data\processed\train\colon_n\colonn933.jpeg,92de548436bb6ee9be73756ed022a7d3
train,colon_n,Colon Benign,1,False,colon,colonn3982.jpeg,data\processed\train\colon_n\colonn3982.jpeg,c20a283aeb7a308c64c0e1aba692d317
train,colon_n,Colon Benign,1,False,colon,colonn3959.jpeg,data\processed\train\colon_n\colonn3959.jpeg,3da59d64bd5b5bdd3e3c28ca51e3339f
train,colon_n,Colon Benign,1,False,colon,colonn4762.jpeg,data\processed\train\colon_n\colonn4762.jpeg,1f8d8581058203cba36165daf2a555eb
train,colon_n,Colon Benign,1,False,colon,colonn2483.jpeg,data\processed\train\colon_n\colonn2483.jpeg,fc849c4b50f6deeb2018a2fcd60791c2
train,colon_n,Colon Benign,1,False,colon,colonn172.jpeg,data\processed\train\colon_n\colonn172.jpeg,020bf8cbad9f1d38d849a401c85847b5
train,colon_n,Colon Benign,1,False,colon,colonn260.jpeg,data\processed\train\colon_n\colonn260.jpeg,26e5347006a4bbb19b7a4fe848ff4589
train,colon_n,Colon Benign,1,False,colon,colonn2640.jpeg,data\processed\train\colon_n\colonn2640.jpeg,f4b70e44e2815ae0cd1b0a8af2a688f4
train,colon_n,Colon Benign,1,False,colon,colonn76.jpeg,data\processed\train\colon_n\colonn76.jpeg,e438610365f3f121da026ee2f588e609
train,colon_n,Colon Benign,1,False,colon,colonn2857.jpeg,data\processed\train\colon_n\colonn2857.jpeg,03c20111ed62ad1c63e34ba0d24bc70b
train,colon_n,Colon Benign,1,False,colon,colonn3827.jpeg,data\processed\train\colon_n\colonn3827.jpeg,3f10edc1008c9409b7f1e34368796f7a
train,colon_n,Colon Benign,1,False,colon,colonn3083.jpeg,data\processed\train\colon_n\colonn3083.jpeg,9a69928578b2646aac6bd2d7865da5b5
train,colon_n,Colon Benign,1,False,colon,colonn1955.jpeg,data\processed\train\colon_n\colonn1955.jpeg,417ad35299c84703ef121bfec1e3c5ba
train,colon_n,Colon Benign,1,False,colon,colonn2641.jpeg,data\processed\train\colon_n\colonn2641.jpeg,5bf96d8e293c176b2939d009686ee4a2
train,colon_n,Colon Benign,1,False,colon,colonn3239.jpeg,data\processed\train\colon_n\colonn3239.jpeg,8ea890123501c81541b1b9a0d87df5ef
train,colon_n,Colon Benign,1,False,colon,colonn3504.jpeg,data\processed\train\colon_n\colonn3504.jpeg,29f33f2293dbddf9c2f7fd21a6ab6d8e
train,colon_n,Colon Benign,1,False,colon,colonn242.jpeg,data\processed\train\colon_n\colonn242.jpeg,e7c6e2e5acf029ba1e30b9fb33c2fbac
train,colon_n,Colon Benign,1,False,colon,colonn54.jpeg,data\processed\train\colon_n\colonn54.jpeg,f0911f49043911885fd4e2ad6635ca6c
train,colon_n,Colon Benign,1,False,colon,colonn1193.jpeg,data\processed\train\colon_n\colonn1193.jpeg,8d0533943e92d0979c5670b76c7b4764
train,colon_n,Colon Benign,1,False,colon,colonn4535.jpeg,data\processed\train\colon_n\colonn4535.jpeg,017be80e1ca5f9cb30bcd130bb80b5f1
train,colon_n,Colon Benign,1,False,colon,colonn3393.jpeg,data\processed\train\colon_n\colonn3393.jpeg,c11014df092c0763aa7d207ee160920c
train,colon_n,Colon Benign,1,False,colon,colonn1735.jpeg,data\processed\train\colon_n\colonn1735.jpeg,98c6df08d5bddaf45fb3f0beab56d22e
train,colon_n,Colon Benign,1,False,colon,colonn2036.jpeg,data\processed\train\colon_n\colonn2036.jpeg,90ed7dafd69303a6c4b51395c2d788bd
train,colon_n,Colon Benign,1,False,colon,colonn3947.jpeg,data\processed\train\colon_n\colonn3947.jpeg,72b377175497976d860486df3349fce4
train,colon_n,Colon Benign,1,False,colon,colonn1304.jpeg,data\processed\train\colon_n\colonn1304.jpeg,3e3bf919fc5e0fc2865106590e5db630
train,colon_n,Colon Benign,1,False,colon,colonn1653.jpeg,data\processed\train\colon_n\colonn1653.jpeg,0bc6e3a18dda025cfcfec0267582e9ec
train,colon_n,Colon Benign,1,False,colon,colonn3259.jpeg,data\processed\train\colon_n\colonn3259.jpeg,604f52a3e5589c509ae74cc535721833
train,colon_n,Colon Benign,1,False,colon,colonn4709.jpeg,data\processed\train\colon_n\colonn4709.jpeg,525de58f2222c31dc5dd71e8c7a6c037
train,colon_n,Colon Benign,1,False,colon,colonn1155.jpeg,data\processed\train\colon_n\colonn1155.jpeg,d383fb2204dc591f83b684c7ca7dd92c
train,colon_n,Colon Benign,1,False,colon,colonn3988.jpeg,data\processed\train\colon_n\colonn3988.jpeg,f0a5a33dd73c8df41bb4f908d993e69c
train,colon_n,Colon Benign,1,False,colon,colonn2654.jpeg,data\processed\train\colon_n\colonn2654.jpeg,bd624192fff4e8d2b7b1084fb4021adc
train,colon_n,Colon Benign,1,False,colon,colonn903.jpeg,data\processed\train\colon_n\colonn903.jpeg,fd553a046acafdbb7f43a95c3464327b
train,colon_n,Colon Benign,1,False,colon,colonn1066.jpeg,data\processed\train\colon_n\colonn1066.jpeg,581d91f1b06a592cac99e26917b1deff
train,colon_n,Colon Benign,1,False,colon,colonn200.jpeg,data\processed\train\colon_n\colonn200.jpeg,a07b8ea01650ba76f2ca5bfe2e73c812
train,colon_n,Colon Benign,1,False,colon,colonn177.jpeg,data\processed\train\colon_n\colonn177.jpeg,1a3f9bff5fdf6f1e5d15adb72681fa8c
train,colon_n,Colon Benign,1,False,colon,colonn4938.jpeg,data\processed\train\colon_n\colonn4938.jpeg,369640c6893bd7cdeb8ffcaac54a3648
train,colon_n,Colon Benign,1,False,colon,colonn4013.jpeg,data\processed\train\colon_n\colonn4013.jpeg,8c2d333610a52368e2657070c3c7a1d0
train,colon_n,Colon Benign,1,False,colon,colonn2735.jpeg,data\processed\train\colon_n\colonn2735.jpeg,b0d4db82065743ea204b0ca93a604271
train,colon_n,Colon Benign,1,False,colon,colonn2719.jpeg,data\processed\train\colon_n\colonn2719.jpeg,512d3bafd09e2c59849c606e7f273986
train,colon_n,Colon Benign,1,False,colon,colonn2151.jpeg,data\processed\train\colon_n\colonn2151.jpeg,880c5f4192ff9fc276a8352d081bbf56
train,colon_n,Colon Benign,1,False,colon,colonn852.jpeg,data\processed\train\colon_n\colonn852.jpeg,d3b8ae4091d5cf3d574cc07591366da3
train,colon_n,Colon Benign,1,False,colon,colonn2212.jpeg,data\processed\train\colon_n\colonn2212.jpeg,e1f67b5d3d8a4c01b92ad85f759a5d4d
train,colon_n,Colon Benign,1,False,colon,colonn3191.jpeg,data\processed\train\colon_n\colonn3191.jpeg,ed2e3e018a0a39be9f095ec97142acc6
